"genero","especie"
Chamaecrista,conferta
Chamaecrista,confertiformis
Chamaecrista,curvifolia
Chamaecrista,desvauxii 
Chamaecrista,diphylla
Chamaecrista,ensiformis
Chamaecrista,exsudans
Chamaecrista,fagonioides
Chamaecrista,flexuosa
Chamaecrista,hatschbachii
Chamaecrista,hispidula
Chamaecrista,incana
Chamaecrista,lundii
Chamaecrista,multipennis
Chamaecrista,neesiana
Chamaecrista,nictitans
Chamaecrista,pascuorum
Chamaecrista,punctata
Chamaecrista,ramosa
Chamaecrista,repens
Chamaecrista,roraimae
Chamaecrista,rotundifolia
Chamaecrista,setosa
Chamaecrista,simplifacta
Chamaecrista,tephrosiifolia
Chamaecrista,tragacanthoides
Chamaecrista,vestita
Chamaecrista,xinguensis
Hydrocotyle,alpina
Hydrocotyle,barbarossa
Hydrocotyle,bonariensis
Hydrocotyle,bowlesioides
Hydrocotyle,callicephala
Hydrocotyle,cf. leucocephala
Hydrocotyle,leucocephala
Hydrocotyle,pusilla
Hydrocotyle,quinqueloba
Hydrocotyle,ranunculoides
Calibrachoa,caesia
Calibrachoa,dusenii
Calibrachoa,ericifolia
Calibrachoa,excellens
Calibrachoa,heterophylla
Calibrachoa,linoides
Calibrachoa,micrantha
Calibrachoa,ovalifolia
Calibrachoa,paranensis
Calibrachoa,parviflora
Calibrachoa,sellowiana
Cosmos,sulphureus
Buddleja,elegans
Buddleja,grandiflora
Buddleja,hatschbachii
Buddleja,kleinii
Buddleja,madagascariensis
Buddleja,stachyoides
Buddleja,thyrsoides
Alpinia,purpurata
Alpinia,zerumbet
Senegalia,cf. tenuifolia
Senegalia,langsdorffii
Senegalia,loretensis
Senegalia,martii
Senegalia,martiusiana
Senegalia,nitidifolia
Senegalia,parviceps
Senegalia,piauhiensis
Senegalia,polyphylla
Senegalia,rafinesqueana
Senegalia,riparia
Senegalia,tenuifolia
Senegalia,tucumanensis
Senegalia,velutina
Rotula,pohlii
Stryphnodendron,adstringens
Stryphnodendron,coriaceum
Stryphnodendron,polyphyllum
Stryphnodendron,pulcherrimum
Stryphnodendron,rotundifolium
Leptolobium,dasycarpum
Leptolobium,elegans
Leptolobium,nitens
Phoradendron,argentinum
Phoradendron,bathyoryctum
Phoradendron,burkartii
Phoradendron,caripense
Phoradendron,chrysocladon
Phoradendron,coriaceum
Phoradendron,coriaceum
Phoradendron,crassifolium
Phoradendron,dipterum
Phoradendron,ensifolium
Phoradendron,holoxanthum
Phoradendron,mucronatum
Phoradendron,obtusissimum
Phoradendron,pellucidulum
Phoradendron,perrottetii
Phoradendron,piperoides
Phoradendron,platycaulon
Phoradendron,pteroneuron
Phoradendron,quadrangulare
Phoradendron,strongyloclados
Phoradendron,tunaeforme
Phoradendron,undulatum
Prockia,crucis
Viburnum,odoratissimum
Viburnum,tinus
Simaba,guianensis
Neomitranthes,glomerata
Polyphlebium,angustatum
Polyphlebium,capillaceum
Geranium,arachnoideum
Geranium,robertianum
Lepidagathis,cyanea
Lepidagathis,floribunda
Lepidagathis,kameyamana
Lepidagathis,montana
Herreria,glaziovii
Herreria,montevidensis
Herreria,salsaparilha
Bignonia,aequinoctialis
Bignonia,binata
Bignonia,callistegioides
Bignonia,corymbosa
Bignonia,sciuripabulum
Tanaecium,cf. selloi
Tanaecium,dichotomum
Tanaecium,jaroba
Tanaecium,pyramidatum
Tanaecium,selloi
Tanaecium,truncatum
Vitex,cymosa
Vitex,duckei
Vitex,martii
Vitex,megapotamica
Vitex,polygama
Vitex,rufescens
Handroanthus,albus
Handroanthus,capitatus
Handroanthus,catarinensis
Handroanthus,chrysotrichus
Handroanthus,heptaphyllus
Handroanthus,impetiginosus
Handroanthus,ochraceus
Handroanthus,pulcherrimus
Handroanthus,serratifolius
Handroanthus,spongiosus
Cortaderia,hieronymi
Cortaderia,selloana
Senega,abietina
Senega,adenophora
Senega,altomontana
Senega,appendiculata
Senega,bracteata
Senega,brasiliensis
Senega,campestris
Senega,carphoides
Senega,celosioides
Senega,cyparissias
Senega,equisetoides
Senega,glaziovii
Senega,glochidata
Senega,graebiana
Senega,herbiola
Senega,lancifolia
Senega,linoides
Senega,longicaulis
Senega,lycopodioides
Senega,molluginifolia
Senega,monosperma
Senega,moquiniana
Senega,multiceps
Senega,paniculata
Senega,poaya
Senega,pseudoerica
Senega,pulchella
Senega,pulchella
Senega,punctata
Senega,selaginoides
Senega,sellowiana
Senega,subverticillata
Senega,tenuis
Senega,timoutoides
Senega,timoutou
Senega,trichosperma
Senega,vollii
Crateva,tapia
Cassia,fastuosa
Cassia,fistula
Cassia,javanica
Cassia,leptophylla
Cleistes,montana
Cecropia,glaziovii
Cecropia,hololeuca
Cecropia,pachystachya
Cecropia,saxatilis
Libidibia,ferrea
Libidibia,paraguariensis
Guibourtia,hymenaefolia
Holocalyx,balansae
Duroia,duckei
Peltogyne,confertiflora
Peltogyne,pauciflora
Macrolobium,acaciifolium
Macrolobium,latifolium
Ecclinusa,ramiflora
Bellucia,acutata
Bellucia,grossularioides
Abarema,brachystachya
Abarema,filamentosa
Abarema,jupunba
Abarema,langsdorffii
Pithecellobium,dulce
Pitcairnia,burchellii
Pitcairnia,flammea
Dichaea,cogniauxiana
Dichaea,pendula
Dichaea,trulla
Viola,cerasifolia
Sacciolepis,vilvoides
Scutia,buxifolia
Thalia,geniculata
Pectis,uniaristata
Vismia,atlantica
Vismia,brasiliensis
Vismia,cayennensis
Vismia,guianensis
Vismia,latifolia
Vismia,martiana
Vismia,micrantha
Desmanthus,pernambucanus
Desmanthus,tatuhyensis
Desmanthus,virgatus
Beilschmiedia,emarginata
Ternstroemia,brasiliensis
Meliosma,itatiaiae
Meliosma,sellowii
Tontelea,micrantha
Tontelea,miersii
Campanula,glomerata
Leiothrix,flavescens
Convolvulus,bonariensis
Convolvulus,crenatifolius
Convolvulus,hasslerianus
Triphora,uniflora
Coussapoa,microcarpa
Coussapoa,trinervia
Petroselinum,crispum
Allium,ampeloprasum
Allium,fistulosum
Allium,taishanense
Oreopanax,capitatus
Oreopanax,fulvus
Fragaria,vesca
Malus,pumila
Anthaenantia,lanata
Elionurus,muticus
Holcus,lanatus
Schoenoplectus,americanus
Schoenoplectus,californicus
Leersia,hexandra
Simira,hexandra
Simira,rubescens
Plathymenia,reticulata
Coutoubea,ramosa
Coutoubea,spicata
Diptychandra,aurantiaca
Quesnelia,imbricata
Bocageopsis,mattogrossensis
Zygia,cataractae
Zygia,inaequalis
Zygia,latifolia
Mollugo,verticillata
Neoraputia,alba
Hydrogaster,trinervis
Angostura,bracteata
Zamia,boliviana
Zamia,brasiliensis
Teramnus,uncinatus
Teramnus,volubilis
Mollia,lepidota
Encyclia,linearifolioides
Encyclia,oncidioides
Encyclia,patens
Aniba,burchellii
Aniba,firmula
Cleistocactus,baumannii
Desmoncus,orthacanthos
Desmoncus,polyacanthos
Melochia,arenosa
Melochia,chamaedrys
Melochia,hassleriana
Melochia,parvifolia
Melochia,pyramidata
Melochia,simplex
Melochia,tomentosa
Helicteres,brevispira
Helicteres,gardneriana
Helicteres,guazumifolia
Helicteres,lhotzkyana
Helicteres,ovata
Helicteres,sacarolha
Apeiba,tibourbou
Camonea ,umbellata
Danaea,geniculata
Danaea,moritziana
Govenia,utriculata
Skeptrostachys,arechavaletanii
Skeptrostachys,paraguayensis
Isochilus,linearis
Myrsine,altomontana
Myrsine,balansae
Myrsine,coriacea
Myrsine,gardneriana
Myrsine,guianensis
Myrsine,hermogenesii
Myrsine,laetevirens
Myrsine,lancifolia
Myrsine,lineata
Myrsine,parvifolia
Myrsine,parvula
Myrsine,rubra
Myrsine,umbellata
Myrsine,venosa
Myrsine,villosissima
Pabstiella,aveniformis
Pabstiella,bacillaris
Pabstiella,bradei
Pabstiella,mirabilis
Pabstiella,sordida
Pabstiella,uniflora
Polystichum,montevidense
Polystichum,platylepis
Polystichum,platyphyllum
Stigmatopteris,caudata
Stigmatopteris,heterocarpa
Hoffmannia,peckii
Bonamia,agrostopolis
Moutabea,excoriata
Moutabea,guianensis
Polycarpaea,corymbosa
Polycarpaea,hassleriana
Bertolonia,margaritacea
Bertolonia,mosenii
Bertolonia,paranaensis
Frangula,polymorpha
Eulophia,alta
Prosthechea,bulbosa
Prosthechea,fausta
Prosthechea,vespa
Pittosporum,tobira
Pittosporum,undulatum
Remijia,amazonica
Clinopodium,gracile
Clinopodium,vulgare
Elaeocarpus,serratus
Talinum,fruticosum
Talinum,paniculatum
Hyperbaena,domingensis
Hyperbaena,hassleri
Parodiophyllochloa,pantricha
Parodiophyllochloa,rhizogona
Tristachya,leiostachya
Rhytachne,rottboellioides
Pourouma,guianensis
Hohenbergia,augusta
Hohenbergia,catingae
Thoracocarpus,bissectus
Polybotrya,cylindrica
Polybotrya,espiritosantensis
Polybotrya,sorbifolia
Aparisthmium,cordatum
Arundinella,hispida
Torenia,thouarsii
Voyria,aphylla
Acmella,ciliata
Acmella,leptophylla
Acmella,oleracea
Conocliniopsis,prasiifolia
Vernonia,echioides
Vernonia,gertii
Chelonanthus,acutangulus
Chelonanthus,matogrossensis
Chelonanthus,purpurascens
Chelonanthus,viridiflorus
Stellaria,media
Ctenodon,brasilianus 
Ctenodon,elegans
Ctenodon,falcatus
Ctenodon,martii
Ctenodon,molliculus
Ctenodon,paniculatus 
Laplacea,fruticosa
Picrasma,crenata
Spondias,mombin
Spondias,purpurea
Spondias,tuberosa
Spondias,venulosa
Magonia,pubescens
Henriettea,glabra
Henriettea,ovata
Lophanthera,lactescens
Abatia,angeliana
Myriophyllum,aquaticum
Goeppertia,aemula
Goeppertia,arrabidae
Goeppertia,barbata
Goeppertia,eichleri
Goeppertia,elliptica
Goeppertia,joffilyana
Goeppertia,longibracteata
Goeppertia,mediopicta
Goeppertia,monophylla
Goeppertia,sellowii
Goeppertia,squarrosa
Goeppertia,umbrosa
Goeppertia,zebrina
Schwartzia,adamantium
Schwartzia,brasiliensis
Platypodanthera,melissifolia
Trichogonia,campestris
Trichogonia,salviifolia
Pityrocarpa,moniliformis
Elachyptera,micrantha
Eumachia,astrellantha
Eumachia,chaenotricha
Eumachia,cymuligera
Lecointea,hatschbachii
Zeuxine,strateumatica
Moquiniastrum,argyreum
Moquiniastrum,floribundum
Moquiniastrum,paniculatum
Moquiniastrum,polymorphum
Moquiniastrum,sordidum
Lotus,corniculatus
Pseudopiptadenia,brenanii
Pseudopiptadenia,contorta
Prosopis,abbreviata
Prosopis,caldenia
Prosopis,ruscifolia
Linum,brevifolium
Linum,littorale
Linum,usitatissimum
Potamogeton,gayi
Potamogeton,montevidensis
Potamogeton,polygonus
Malva,parviflora
Malva,spicata
Malva,sylvestris
Achnatherum,pekinense
Potentilla,supina
Sisymbrium,officinale
Youngia,japonica
Centranthera,cochinchinensis
Rehmannia,glutinosa
Vitis,bryoniifolia
Bothriochloa,ischaemum
Lespedeza,floribunda
Aster,ageratoides
Echinocoryne,subulata
Amaioua,guianensis
Amaioua,intermedia
Strophopappus,speciosus
Austrocritonia,velutina
Schultesia,australis
Schultesia,brachyptera
Schultesia,guianensis
Isostigma,hoffmannii
Isostigma,peucedanifolium
Stifftia,chrysantha
Stifftia,parviflora
Licaria,armeniaca
Licaria,aurea
Licaria,aureosericea
Licaria,crassifolia
Licaria,debilis
Licaria,guianensis
Landoltia,punctata
Pastinaca,sativa
Modiolastrum,lateritium
Modiolastrum,malvifolium
Blumenbachia,exalata
Blumenbachia,latifolia
Blumenbachia,scabra
Lysimachia,arvensis
Lysimachia,filiformis
Lysimachia,minima
Colletia,exserta
Colletia,paradoxa
Coutarea,hexandra
Mnesithea,aurita
Polycarpon,suffruticosum
Sweetia,fruticosa
Bouteloua,aristidoides
Spartina,alterniflora
Spartina,densiflora
Oenocarpus,distichus
Mauritia,flexuosa
Galeandra,beyrichii
Galeandra,blanchetii
Lockhartia,lunifera
Moranopteris,achilleifolia
Moranopteris,gradata
Moranopteris,setosa
Mauritiella,armata
Pachystroma,longifolium
Gonolobus,cf. parviflorus
Gonolobus,parviflorus
Fevillea,trilobata
Krapovickasia,macrodon
Krapovickasia,urticifolia
Callianthe,amoena
Callianthe,bedfordiana
Callianthe,costicalyx
Callianthe,flava
Callianthe,pauciflora
Callianthe,pickelii
Callianthe,picta
Callianthe,rufinerva
Callianthe,striata
Callianthe,vexillaria
Houlletia,brocklehurstiana
Hedera,canariensis
Melasma,melampyroides
Melasma,rhinanthoides
Rhabdocaulon,lavanduloides
Critoniopsis,quinqueflora
Critoniopsis,stellata
Dieffenbachia,aglaonematifolia
Dieffenbachia,seguine
Osmundastrum,cinnamomeum
Macrocarpaea,rubra
Zollernia,glabra
Zollernia,ilicifolia
Hatschbachiella,polyclada
Hatschbachiella,tweedieana
Scrophularia,peregrina
Rhabdodendron,gardnerianum
Pausandra,morisiana
Symphonia,globulifera
Crossandra,nilotica
Oldenlandia,salzmannii
Rhaphiodon,echinus
Amburana,cearensis
Gymnanthes,klotzschiana
Gymnanthes,schottiana
Cipura,paludosa
Palhinhaea,camporum
Palhinhaea,cernua
Huntleya,meleagris
Synedrella,nodiflora
Barbacenia,conicostigma
Barbacenia,filamentifera
Barbacenia,flava
Barbacenia,glauca
Barbacenia,paranaensis
Barbacenia,rubrovirens
Barbacenia,tomentosa
Osmanthus,fragrans
Lundia,damazioi
Lundia,longa
Lundia,virginalis
Fuirena,robusta
Fuirena,umbellata
Cladium,mariscus
Bolboschoenus,robustus
Exellodendron,cordatum
Amphibromus,quadridentulus
Phragmocarpidium,heringeri
Cheiroglossa,palmata
Tryonia,areniticola
Tryonia,myriophylla
Helanthium,bolivianum
Helanthium,tenellum
Yucca,filamentosa
Yucca,gigantea
Matricaria,chamomilla
Meriania,tetramera
Thaumatocaryon,dasyanthum
Thaumatocaryon,tetraquetrum
Cantinoa,althaeifolia
Cantinoa,heterodon
Cantinoa,muricata
Cantinoa,mutabilis
Cantinoa,plectranthoides
Steyermarkina,pyrifolia
Stillingia,dichotoma
Stillingia,oppositifolia
Nelumbo,nucifera
Schnella,angulosa
Schnella,coronata
Schnella,cupreonitens
Schnella,glabra
Schnella,klugii
Schnella,microstachya
Schnella,outimouta
Schnella,radiata
Gelasine,coerulea
Cochliasanthus,caracalla
Condylostylis,candida
Ancistrotropis,peduncularis
Comanthera,aurifibrata
Comanthera,xeranthemoides
Thryallis,brachystachys
Thryallis,laburnum
Thryallis,latifolia
Thryallis,longifolia
Exostyles,godoyensis
Adelia,membranifolia
Lomariopsis,marginata
Phlebodium,aureum
Phlebodium,pseudoaureum
Salpichlaena,volubilis
Muellera,campestris
Pleroma,aff. fothergillii
Pleroma,arboreum
Pleroma,asperior
Pleroma,caissarum
Pleroma,candolleanum
Pleroma,canescens
Pleroma,clavatum
Pleroma,dubium
Pleroma,dusenii
Pleroma,estrellense
Pleroma,formosum
Pleroma,fothergillii
Pleroma,frigidulum
Pleroma,granulosum
Pleroma,hatschbachii
Pleroma,heteromallum
Pleroma,hospitum
Pleroma,joelsilvae
Pleroma,lhotskyanum
Pleroma,lithophilum
Pleroma,littorale
Pleroma,martiale
Pleroma,molle
Pleroma,oleifolium
Pleroma,pilosum
Pleroma,raddianum
Pleroma,ramboi
Pleroma,reitzii
Pleroma,sellowianum
Pleroma,setosociliatum
Pleroma,stenocarpum
Pleroma,trichopodum
Pleroma,ursinum
Pleroma,urvilleanum
Tinantia,erecta
Blanchetiodendron,blanchetii
Humiriastrum,dentatum
Nicandra,physalodes
Pombalia,atropurpurea
Pombalia,bigibbosa
Pombalia,calceolaria
Pombalia,communis
Pombalia,parviflora
Megaskepasma,erythrochlamys
Trichostigma,octandrum
Malmeanthus,subintegerrimus
Lactuca,serriola
Chionanthus,filiformis
Chionanthus,micranthus
Chionanthus,trichotomus
Baskervilla,paranaensis
Marattia,cicutifolia
Trichanthecium,cyanescens
Trichanthecium,distichophyllum
Trichanthecium,parvifolium
Trichanthecium,pseudisachne
Trichanthecium,schwackeanum
Riencourtia,oblongifolia
Riencourtia,tenuifolia
Amasonia,hirta
Crumenaria,choretroides
Crumenaria,polygaloides
Pseudelephantopus,spicatus
Unonopsis,guatterioides
Sipanea,hispida
Sideroxylon,obtusifolium
Platycerium,bifurcatum
Tetragonia,tetragonoides
Saccharum,angustifolium
Saccharum,asperum
Saccharum,officinarum
Saccharum,villosum
Epilobium,tetragonum
Koeleria,pyramidata
Olneya,tesota
Cyclosorus,interruptus
Cyclosorus,striatus
Sicyos,edulis
Sicyos,polyacanthus
Elleanthus,brasiliensis
Dumortiera,hirsuta
Dysphania,ambrosioides
Sparattosperma,leucanthum
Helosis,cayanensis
Micromeria,graeca
Fumana,laevis
Romulea,ramiflora
Rapistrum,rugosum
Staminodianthus,racemosus
Rhodostemonodaphne,macrocalyx
Acilepidopsis,echitifolia
Triglochin,striata
Egeria,densa
Megathyrsus,maximus
Vittetia,orbiculata
Hydrilla,verticillata
Modiola,caroliniana
Stromanthe,thalia
Stromanthe,tonckat
Sclerochloa,dura
Eupodium,kaulfussii
Schwenckia,americana
Mourera,aspera
Iria,miliacea
Poikilacanthus,bahiensis
Poikilacanthus,glandulosus
Pseudananas,sagenarius
Cliococca,selaginoides
Capsella,bursa-pastoris
Zygostigma,australe
Peristethium,reticulatum
Passovia,ovata
Passovia,pedunculata
Passovia,pyrifolia
Scaphyglottis,brasiliensis
Scaphyglottis,modesta
Phenax,cf. uliginosus
Phenax,sonneratii
Phenax,uliginosus
Taxodium,distichum
Clavija,lancifolia
Clavija,nutans
Trichocentrum,pumilum
Pandanus,utilis
Stephostachys,asperifolia
Stephostachys,mertensii
Disciphania,contraversa
Maxillaria,chrysantha
Maxillaria,crocea
Maxillaria,marginata
Maxillaria,neowiedii
Maxillaria,notylioglossa
Maxillaria,ochroleuca
Maxillaria,paranaensis
Maxillaria,parviflora
Maxillaria,picta
Maxillaria,uncata
Cienfuegosia,affinis
Gaya,gracilipes
Boerhavia,coccinea
Boerhavia,diffusa
Eremogone,juncea
Nopalea,cochenillifera
Myriopus,breviflorus
Myriopus,maculatus
Myriopus,paniculatus
Myriopus,rubicundus
Myriopus,villosus
Tapura,amazonica
Hyeronima,alchorneoides
Vernicia,fordii
Recordia,reitzii
Ramorinoa,girolae
Condea,elegans
Condea,fastigiata
Condea,floribunda
Condea,undulata
Cyanocephalus,apertiflorus
Cyanocephalus,caprariifolius
Cyanocephalus,lippioides
Oocephalus,lythroides
Oocephalus,tenuithyrsus
Leptohyptis,leptostachys
Leptohyptis,siphonantha
Mesosphaerum,sidifolium
Mesosphaerum,suaveolens
Harpalyce,brasiliana
Harpalyce,hilariana
Harpalyce,magnibracteata
Thesium,aphyllum
Leptospron,adenanthum
Sigmoidotropis,speciosa
Acacia,mangium
Acacia,mearnsii
Acacia,podalyriifolia
Hemidictyum,marginatum
Hydrangea,macrophylla
Arenaria,lanuginosa
Escobedia,grandiflora
Agonandra,brasiliensis
Agonandra,excelsa
Commiphora,leptophloeos
Margaritaria,nobilis
Coursetia,rostrata
Psilotum,nudum
Parietaria,debilis
Saccoloma,brasiliense
Saccoloma,elegans
Saccoloma,inaequale
Xylophragma,myrianthum
Hemionitis,tomentosa
Goniopteris,burkartii
Goniopteris,jamesonii
Goniopteris,lugubriformis
Goniopteris,lugubris
Goniopteris,riograndensis
Goniopteris,scabra
Goniopteris,vivipara
Laportea,aestuans
Cryptanthus,dianae
Comolia,ovalifolia
Manilkara,rufula
Manilkara,subsericea
Manilkara,triflora
Manilkara,zapota
Psyllocarpus,asparagoides
Psyllocarpus,goiasensis
Psyllocarpus,laricoides
Physocalyx,aurantiacus
Physocalyx,scaberrimus
Lomaridium,plumieri
Tovomitopsis,paniculata
Souroubea,guianensis
Renvoizea,trinii
Paradisanthus,bahiensis
Agrostis,montevidensis
Himantoglossum,hircinum
Cranfillia,mucronata
Stachys,arvensis
Stachys,byzantina
Psilochilus,modestus
Pusillanthus,pubescens
Schoepfia,brasiliensis
Schoepfia,lucida
Mentha,aquatica
Mentha,piperita
Mentha,spicata
Mentha,suaveolens
Denscantia,cymosa
Diodia,saponariifolia
Telmatoblechnum,serrulatum
Hura,crepitans
Carya,illinoinensis
Myosotis,scorpioides
Plagiochila,raddiana
Tristicha,trifaria
Chryso-hypnum,diminutivum
Macrocoma,orthotrichoides
Holomitrium,arboreum
Holomitrium,crispulum
Homaliodendron,flabellatum
Polytrichum,angustifolium
Polytrichum,commune
Polytrichum,juniperinum
Schlotheimia,rugifolia
Rottboellia,cochinchinensis
Rottboellia,rottboellioides
Perezia,squarrosa
Chenopodium,album
Chenopodium,quinoa
Medicago,lupulina
Medicago,polymorpha
Misopates,orontium
Arctium,minus
Cardionema,ramosissima
Schkuhria,pinnata
Alysicarpus,vaginalis
Centropogon,cornutus
Ertela,trifolia
Pseudoconnarus,macrophyllus
Xiphidium,caeruleum
Bartsia,trixago
Pachyptera,kerere
Anaxagorea,dolichocarpa
Anaxagorea,prinoides
Stachyarrhena,spicata
Stephanotis,floribunda
Pleurophora,anomala
Trischidium,alternum
Cymbopetalum,brasiliense
Symmeria,paniculata
Naucleopsis,caloneura
Compsoneura,ulei
Anomospermum,reticulatum
Cleidion,amazonicum
Cynometra,bauhiniifolia
Cynometra,marginata
Campsiandra,laurifolia
Amphirrhox,longifolia
Rinorea,bahiensis
Rinorea,riana
Drymonia,serrulata
Dodecastigma,integrifolium
Ticorea,froesii
Ochna,serrulata
Parablechnum,cordatum
Parablechnum,regnellianum
Adelphia,hiraea
Callaeum,psilophyllum
Mezia,araujoi
Amorimia,exotropica
Amorimia,rigida
Christella,berroi
Christella,conspersa
Christella,dentata
Christella,hispidula
Neoblechnum,brasiliense
Lomaria,spannagelii
Lomariocycas,schomburgkii
Didymochlaena,truncatula
Amauropelta,amambayensis
Amauropelta,araucariensis
Amauropelta,decurtata
Amauropelta,juergensii
Amauropelta,neglecta
Amauropelta,oligocarpa
Amauropelta,opposita
Amauropelta,pachyrhachis
Amauropelta,ptarmica
Amauropelta,raddii
Amauropelta,recumbens
Amauropelta,regnelliana
Amauropelta,retusa
Amauropelta,rivularioides
Amauropelta,saxicola
Amauropelta,tamandarei
Meniscium,angustifolium
Meniscium,arborescens
Meniscium,maxonianum
Meniscium,serratum
Steiropteris,decussata
Steiropteris,hatschbachii
Steiropteris,leprieurii
Dendrophthora,elliptica
Dendrophthora,warmingii
Mesadenella,cuspidata
Hexasepalum,apiculatum
Hexasepalum,radula
Actinostachys,pennula
Oncorachis,ramosa
Hyparrhenia,bracteata
Hyparrhenia,rufa
Monotagma,plurispicatum
Ischnosiphon,leucophaeus
Guadua,chacoensis
Guadua,tagoara
Retiniphyllum,laxiflorum
Sphagnum,aciphyllum
Sphagnum,palustre
Sphagnum,perichaetiale
Sphagnum,recurvum
Sphagnum,rotundatum
Epipremnum,pinnatum
Taccarum,peregrinum
Pilostyles,blanchetii
Apinagia,riedelii
Micranthemum,umbrosum
Medusantha,crinita
Medusantha,eriophylla
Mazus,pumilus
Arachis,pintoi
Arachis,repens
Monochaetum,bonplandii
Parapolystichum,effusum
Desmoscelis,villosa
Narcissus,jonquilla
Didymoglossum,hymenoides
Didymoglossum,krausii
Marsilea,ancylopoda
Marsilea,polycarpa
Grammitis,fluminensis
Mickelia,scandens
Phymatosorus,scolopendria
Radiovittaria,stipitata
Leucotrichum,organense
Neptunia,oleracea
Neptunia,plena
Campsis,grandiflora
Neja,filiformis
Neja,pinifolia
Malanea,forsteronioides
Capparidastrum,humile
Paubrasilia,echinata
Echium,plantagineum
Oplismenus,hirtellus
Molineria,capitulata
Cambajuva,ulei
Guilleminea,lanuginosa
Sparattanthelium,botocudorum
Sparattanthelium,glabrum
Melanthera,latifolia
Abildgaardia,baeothryon
Koanophyllon,conglobatum
Koanophyllon,consanguineum
Koanophyllon,myrtilloides
Koanophyllon,simillimum
Diploon,cuspidatum
Warrea,warreana
Tovomita,calophyllophylla
Tovomita,guianensis 
Tovomita,laurina
Tovomita,umbellata
Nautilocalyx,pallidus
Trattinnickia,burserifolia
Trattinnickia,rhoifolia
Phenakospermum,guyannense
Cheiloclinium,cognatum
Cheiloclinium,hippocrateoides
Cheiloclinium,obtusum
Cheiloclinium,serratum
Erisma,uncinatum
Panopsis,multiflora
Conceveiba,guianensis
Iriartella,setigera
Duckesia,verrucosa
Capirona,decorticans
Maripa,axilliflora
Ximenia,americana
Onychopetalum,periquino
Gurania,bignoniacea
Gurania,lobata
Tassadia,berteroana
Tassadia,obovata
Funastrum,clausum
Koernickanthe,orbiculata
Digitalis,purpurea
Malouetia,cestroides
Coryanthes,speciosa
Brachystele,guayanensis
Galeottia,ciliata
Homalium,guianense
Homalium,racemosum
Uncaria,guianensis
Tonina,fluviatilis
Pleradenophora,membranifolia
Sacoglottis,mattogrossensis
Oryctanthus,florulentus
Oryctanthus,spicatus
Orthomene,schomburgkii
Lagenaria,siceraria
Anisosperma,passiflora
Lacunaria,jenmanii
Iryanthera,juruensis
Oleandra,pilosa
Aldina,heterophylla
Sobralia,macrophylla
Chamaecostus,lanceolatus
Pseudolmedia,hirtula
Pseudolmedia,laevis
Arthrocereus,melanurus
Heteropsis,reticulata
Heteropsis,rigidifolia
Schaueria,paranaensis
Toxicodendron,succedaneum
Codonanthopsis,calcarata
Helicostylis,tomentosa
Chloroleucon,tortum
Diplotropis,purpurea
Pseudoxandra,duckei
Praecereus,euchlorus
Cardamine,bonariensis
Gibasis,geniculata
Clematicissus,simsiana
Clematicissus,striata
Delphinium,ajacis
Mitostemma,brevifilis
Laetia,americana
Pradosia,brevipes
Pradosia,lactescens
Pacourina,edulis
Apteria,aphylla
Cascabela,thevetia
Philadelphus,caucasicus
Acroceras,zizanioides
Melidiscus,giganteus
Nuttalanthus,canadensis
Anemone,decapetala
Salpichroa,origanifolia
Drymaria,cordata
Ibicella,lutea
Eucharis,grandiflora
Talipariti,pernambucense
Origanum,vulgare
Phyllostachys,aurea
Gypsophila,elegans
Agathis,robusta
Zelometeorium,ambiguum
Zelometeorium,patulum
Leucophyllum,frutescens
Rudbeckia,hirta
Lavandula,angustifolia
Carpotroche,brasiliensis
Tortella,humilis
Tortella,linearis
Thuidium,delicatulum
Bryum,argenteum
Riccia,campbelliana
Riccia,squamata
Thamniopsis,langsdorffii
Hypopterygium,tamarisci
Pyrrhobryum,spiniforme
Microcalpe,subsimplex
Spilanthes,urens
Elatine,lindbergii
Ophioglossum,nudicaule
Ophioglossum,reticulatum
Microtea,glochidiata
Microtea,scabrida
Mesechites,mansoanus
Distimake,aegyptius
Distimake,cissoides
Distimake,dissectus
Distimake,hasslerianus
Distimake,macrocalyx
Distimake,maragniensis
Distimake,tomentosus
Distimake,tuberosus
Sarcoglottis,acaulis
Tarenaya,aculeata
Tarenaya,houtteana
Tarenaya,longicarpa
Tarenaya,parviflora
Tarenaya,rosea
Tarenaya,spinosa
Gymnospora,violoides
Elytraria,imbricata
Isoetes,maxima
Isoetes,organensis
Isoetes,panamensis
Machaonia,acuminata
Craniolaria,integrifolia
Petasites,frigidus
Fritzschia,lanceiflora
Fritzschia,sertularia
Salzmannia,nitida
Salzmannia,plowmanii 
Tetrastylidium,grandifolium
Ophryosporus,regnellii
Ornithopus,micranthus
Ornithopus,sativus
Brickellia,diffusa
Paraia,bracteata
Dittrichia,graveolens
Melpomene,flabelliformis
Melpomene,peruviana
Gymneia,chapadensis
Cnicothamnus,azafran
Cnicothamnus,lorentzii
Triplophyllum,dicksonioides
Triplophyllum,funestum
Graphistylis,serrana
Quillaja,lancifolia
Echinops,sphaerocephalus
Cladanthus,scariosus
Weddellina,squamulosa
Lisianthus,axillaris
Ischaemum,minus
Cuatrecasasiella,argentina
Fleischmannia,laxicephala
Trachypogon,spicatus
Microliabum,candidum
Iva,texensis
Furcraea,foetida
Monteverdia,aquifolium
