NUM_TOMBO | SEQUENCIA | FOTO | DESCRICAO | COD_BARRA | NUM_BARRA
17821.0 | 1 | None | None | HCF000000507 | 507.0
17816.0 | 1 | None | None | HCF000000508 | 508.0
17814.0 | 1 | None | None | HCF000000509 | 509.0
17815.0 | 1 | None | None | HCF000000510 | 510.0
17803.0 | 1 | None | None | HCF000000511 | 511.0
17824.0 | 1 | None | None | HCF000000512 | 512.0
17807.0 | 1 | None | None | HCF000000513 | 513.0
17800.0 | 1 | None | None | HCF000000514 | 514.0
17808.0 | 1 | None | None | HCF000000515 | 515.0
19037.0 | 1 | None | None | HCF000000516 | 516.0
19190.0 | 1 | None | None | HCF000000517 | 517.0
17098.0 | 1 | None | None | HCF000000518 | 518.0
17851.0 | 1 | None | None | HCF000000519 | 519.0
17639.0 | 1 | None | None | HCF000000520 | 520.0
18301.0 | 1 | None | None | HCF000000521 | 521.0
18121.0 | 1 | None | None | HCF000000522 | 522.0
6427.0 | 1 | None | None | HCF000000523 | 523.0
19019.0 | 1 | None | None | HCF000000524 | 524.0
18965.0 | 1 | None | None | HCF000000525 | 525.0
18409.0 | 1 | None | None | HCF000000526 | 526.0
12510.0 | 1 | None | None | HCF000000527 | 527.0
18092.0 | 1 | None | None | HCF000000528 | 528.0
17984.0 | 1 | None | None | HCF000000529 | 529.0
18008.0 | 1 | None | None | HCF000000530 | 530.0
16241.0 | 1 | None | None | HCF000000531 | 531.0
10886.0 | 1 | None | None | HCF000000532 | 532.0
1726.0 | 1 | None | None | HCF000000533 | 533.0
14449.0 | 1 | None | None | HCF000000534 | 534.0
12075.0 | 1 | None | None | HCF000000535 | 535.0
10518.0 | 1 | None | None | HCF000000536 | 536.0
5656.0 | 1 | None | None | HCF000000537 | 537.0
17902.0 | 1 | None | None | HCF000000538 | 538.0
16802.0 | 1 | None | None | HCF000000539 | 539.0
12543.0 | 1 | None | None | HCF000000540 | 540.0
4260.0 | 1 | None | None | HCF000000541 | 541.0
2680.0 | 1 | None | None | HCF000000542 | 542.0
17748.0 | 1 | None | None | HCF000000543 | 543.0
17446.0 | 1 | None | None | HCF000000544 | 544.0
8923.0 | 1 | None | None | HCF000000545 | 545.0
7996.0 | 1 | None | None | HCF000000546 | 546.0
1176.0 | 1 | None | None | HCF000000547 | 547.0
13760.0 | 1 | None | None | HCF000000548 | 548.0
9477.0 | 1 | None | None | HCF000000549 | 549.0
9628.0 | 1 | None | None | HCF000000550 | 550.0
8664.0 | 1 | None | None | HCF000000551 | 551.0
8553.0 | 1 | None | None | HCF000000552 | 552.0
7796.0 | 1 | None | None | HCF000000553 | 553.0
4107.0 | 1 | None | None | HCF000000554 | 554.0
922.0 | 1 | None | None | HCF000000555 | 555.0
12874.0 | 1 | None | None | HCF000000556 | 556.0
12861.0 | 1 | None | None | HCF000000557 | 557.0
12618.0 | 1 | None | None | HCF000000558 | 558.0
12590.0 | 1 | None | None | HCF000000559 | 559.0
12523.0 | 1 | None | None | HCF000000560 | 560.0
4375.0 | 1 | None | None | HCF000000561 | 561.0
1832.0 | 1 | None | None | HCF000000562 | 562.0
13086.0 | 1 | None | None | HCF000000563 | 563.0
13453.0 | 1 | None | None | HCF000000564 | 564.0
14360.0 | 1 | None | None | HCF000000565 | 565.0
16475.0 | 1 | None | None | HCF000000566 | 566.0
16009.0 | 1 | None | None | HCF000000567 | 567.0
63.0 | 1 | None | None | HCF000000568 | 568.0
1090.0 | 1 | None | None | HCF000000569 | 569.0
2248.0 | 1 | None | None | HCF000000570 | 570.0
15607.0 | 1 | None | None | HCF000000571 | 571.0
2265.0 | 1 | None | None | HCF000000572 | 572.0
13638.0 | 1 | None | None | HCF000000573 | 573.0
2342.0 | 1 | None | None | HCF000000574 | 574.0
2491.0 | 1 | None | None | HCF000000575 | 575.0
12085.0 | 1 | None | None | HCF000000576 | 576.0
2724.0 | 1 | None | None | HCF000000577 | 577.0
3999.0 | 1 | None | None | HCF000000578 | 578.0
11886.0 | 1 | None | None | HCF000000579 | 579.0
7922.0 | 1 | None | None | HCF000000580 | 580.0
11547.0 | 1 | None | None | HCF000000581 | 581.0
7925.0 | 1 | None | None | HCF000000582 | 582.0
9466.0 | 1 | None | None | HCF000000583 | 583.0
7939.0 | 1 | None | None | HCF000000584 | 584.0
8675.0 | 1 | None | None | HCF000000585 | 585.0
8678.0 | 1 | None | None | HCF000000586 | 586.0
8908.0 | 1 | None | None | HCF000000587 | 587.0
9083.0 | 1 | None | None | HCF000000588 | 588.0
10815.0 | 1 | None | None | HCF000000589 | 589.0
7559.0 | 1 | None | None | HCF000000590 | 590.0
10814.0 | 1 | None | None | HCF000000591 | 591.0
7501.0 | 1 | None | None | HCF000000592 | 592.0
7465.0 | 1 | None | None | HCF000000593 | 593.0
10818.0 | 1 | None | None | HCF000000594 | 594.0
16999.0 | 1 | None | None | HCF000000595 | 595.0
17670.0 | 1 | None | None | HCF000000596 | 596.0
7334.0 | 1 | None | None | HCF000000597 | 597.0
4699.0 | 1 | None | None | HCF000000598 | 598.0
17794.0 | 1 | None | None | HCF000000599 | 599.0
2059.0 | 1 | None | None | HCF000000600 | 600.0
866.0 | 1 | None | None | HCF000000601 | 601.0
19354.0 | 1 | None | None | HCF000000602 | 602.0
17705.0 | 1 | None | None | HCF000000603 | 603.0
309.0 | 1 | None | None | HCF000000604 | 604.0
2667.0 | 1 | None | None | HCF000000605 | 605.0
4196.0 | 1 | None | None | HCF000000606 | 606.0
17382.0 | 1 | None | None | HCF000000607 | 607.0
4204.0 | 1 | None | None | HCF000000608 | 608.0
4238.0 | 1 | None | None | HCF000000609 | 609.0
1065.0 | 1 | None | None | HCF000000610 | 610.0
3830.0 | 1 | None | None | HCF000000611 | 611.0
5716.0 | 1 | None | None | HCF000000612 | 612.0
7870.0 | 1 | None | None | HCF000000613 | 613.0
8021.0 | 1 | None | None | HCF000000614 | 614.0
5205.0 | 1 | None | None | HCF000000615 | 615.0
8030.0 | 1 | None | None | HCF000000616 | 616.0
8089.0 | 1 | None | None | HCF000000617 | 617.0
8913.0 | 1 | None | None | HCF000000618 | 618.0
13973.0 | 1 | None | None | HCF000000619 | 619.0
9674.0 | 1 | None | None | HCF000000620 | 620.0
17476.0 | 1 | None | None | HCF000000621 | 621.0
17495.0 | 1 | None | None | HCF000000622 | 622.0
16464.0 | 1 | None | None | HCF000000623 | 623.0
1062.0 | 1 | None | None | HCF000000624 | 624.0
1129.0 | 1 | None | None | HCF000000625 | 625.0
2228.0 | 1 | None | None | HCF000000626 | 626.0
2603.0 | 1 | None | None | HCF000000627 | 627.0
6999.0 | 1 | None | None | HCF000000628 | 628.0
7854.0 | 1 | None | None | HCF000000629 | 629.0
9403.0 | 1 | None | None | HCF000000630 | 630.0
9650.0 | 1 | None | None | HCF000000631 | 631.0
11025.0 | 1 | None | None | HCF000000632 | 632.0
11903.0 | 1 | None | None | HCF000000633 | 633.0
12159.0 | 1 | None | None | HCF000000634 | 634.0
14883.0 | 1 | None | None | HCF000000635 | 635.0
14920.0 | 1 | None | None | HCF000000636 | 636.0
16983.0 | 1 | None | None | HCF000000637 | 637.0
12369.0 | 1 | None | None | HCF000000638 | 638.0
17163.0 | 1 | None | None | HCF000000639 | 639.0
17255.0 | 1 | None | None | HCF000000640 | 640.0
19492.0 | 1 | None | None | HCF000000641 | 641.0
17543.0 | 1 | None | None | HCF000000642 | 642.0
11615.0 | 1 | None | None | HCF000000643 | 643.0
5325.0 | 1 | None | None | HCF000000644 | 644.0
4942.0 | 1 | None | None | HCF000000645 | 645.0
4704.0 | 1 | None | None | HCF000000646 | 646.0
2473.0 | 1 | None | None | HCF000000647 | 647.0
2469.0 | 1 | None | None | HCF000000648 | 648.0
2861.0 | 1 | None | None | HCF000000649 | 649.0
4639.0 | 1 | None | None | HCF000000650 | 650.0
3379.0 | 1 | None | None | HCF000000651 | 651.0
2367.0 | 1 | None | None | HCF000000652 | 652.0
5088.0 | 1 | None | None | HCF000000653 | 653.0
5440.0 | 1 | None | None | HCF000000654 | 654.0
11395.0 | 1 | None | None | HCF000000655 | 655.0
2618.0 | 1 | None | None | HCF000000656 | 656.0
14404.0 | 1 | None | None | HCF000000657 | 657.0
15486.0 | 1 | None | None | HCF000000658 | 658.0
15535.0 | 1 | None | None | HCF000000659 | 659.0
9450.0 | 1 | None | None | HCF000000660 | 660.0
17310.0 | 1 | None | None | HCF000000661 | 661.0
11691.0 | 1 | None | None | HCF000000662 | 662.0
3105.0 | 1 | None | None | HCF000000663 | 663.0
19010.0 | 1 | None | None | HCF000000664 | 664.0
18374.0 | 1 | None | None | HCF000000665 | 665.0
18357.0 | 1 | None | None | HCF000000666 | 666.0
5473.0 | 1 | None | None | HCF000000667 | 667.0
5473.0 | 2 | None | None | HCF000000668 | 668.0
13641.0 | 1 | None | None | HCF000000669 | 669.0
6906.0 | 1 | None | None | HCF000000670 | 670.0
8593.0 | 1 | None | None | HCF000000671 | 671.0
9159.0 | 1 | None | None | HCF000000672 | 672.0
18964.0 | 1 | None | None | HCF000000673 | 673.0
16589.0 | 1 | None | None | HCF000000674 | 674.0
14910.0 | 1 | None | None | HCF000000675 | 675.0
14910.0 | 2 | None | None | HCF000000676 | 676.0
8485.0 | 1 | None | None | HCF000000677 | 677.0
12221.0 | 1 | None | None | HCF000000678 | 678.0
4706.0 | 1 | None | None | HCF000000679 | 679.0
11680.0 | 1 | None | None | HCF000000680 | 680.0
3462.0 | 1 | None | None | HCF000000681 | 681.0
1017.0 | 1 | None | None | HCF000000682 | 682.0
955.0 | 1 | None | None | HCF000000683 | 683.0
1101.0 | 1 | None | None | HCF000000684 | 684.0
3005.0 | 1 | None | None | HCF000000685 | 685.0
3005.0 | 2 | None | None | HCF000000686 | 686.0
4343.0 | 1 | None | None | HCF000000687 | 687.0
5469.0 | 1 | None | None | HCF000000688 | 688.0
2978.0 | 1 | None | None | HCF000000689 | 689.0
3042.0 | 1 | None | None | HCF000000690 | 690.0
3082.0 | 1 | None | None | HCF000000691 | 691.0
3398.0 | 1 | None | None | HCF000000692 | 692.0
3775.0 | 1 | None | None | HCF000000693 | 693.0
3996.0 | 1 | None | None | HCF000000694 | 694.0
4497.0 | 1 | None | None | HCF000000695 | 695.0
4736.0 | 1 | None | None | HCF000000696 | 696.0
4946.0 | 1 | None | None | HCF000000697 | 697.0
5352.0 | 1 | None | None | HCF000000698 | 698.0
7259.0 | 1 | None | None | HCF000000699 | 699.0
8489.0 | 1 | None | None | HCF000000700 | 700.0
10073.0 | 1 | None | None | HCF000000701 | 701.0
10276.0 | 1 | None | None | HCF000000702 | 702.0
10347.0 | 1 | None | None | HCF000000703 | 703.0
11390.0 | 1 | None | None | HCF000000704 | 704.0
11483.0 | 1 | None | None | HCF000000705 | 705.0
11544.0 | 1 | None | None | HCF000000706 | 706.0
13060.0 | 1 | None | None | HCF000000707 | 707.0
13794.0 | 1 | None | None | HCF000000708 | 708.0
14997.0 | 1 | None | None | HCF000000709 | 709.0
16000.0 | 1 | None | None | HCF000000710 | 710.0
16049.0 | 1 | None | None | HCF000000711 | 711.0
16036.0 | 1 | None | None | HCF000000712 | 712.0
15913.0 | 1 | None | None | HCF000000713 | 713.0
18071.0 | 1 | None | None | HCF000000714 | 714.0
5556.0 | 1 | None | None | HCF000000715 | 715.0
5683.0 | 1 | None | None | HCF000000716 | 716.0
7509.0 | 1 | None | None | HCF000000717 | 717.0
19681.0 | 1 | None | None | HCF000000731 | 731.0
19682.0 | 1 | None | None | HCF000000732 | 732.0
8517.0 | 1 | None | None | HCF000000718 | 718.0
8517.0 | 2 | None | None | HCF000000719 | 719.0
14899.0 | 1 | None | None | HCF000000720 | 720.0
14899.0 | 2 | None | None | HCF000000721 | 721.0
14899.0 | 3 | None | None | HCF000000722 | 722.0
13725.0 | 1 | None | None | HCF000000723 | 723.0
13612.0 | 1 | None | None | HCF000000724 | 724.0
12541.0 | 1 | None | None | HCF000000725 | 725.0
12541.0 | 2 | None | None | HCF000000726 | 726.0
9412.0 | 1 | None | None | HCF000000727 | 727.0
9160.0 | 1 | None | None | HCF000000728 | 728.0
9082.0 | 1 | None | None | HCF000000729 | 729.0
8518.0 | 1 | None | None | HCF000000730 | 730.0
19683.0 | 1 | None | None | HCF000000733 | 733.0
19684.0 | 1 | None | None | HCF000000734 | 734.0
19685.0 | 1 | None | None | HCF000000735 | 735.0
19686.0 | 1 | None | None | HCF000000736 | 736.0
8949.0 | 1 | None | None | HCF000000737 | 737.0
8991.0 | 1 | None | None | HCF000000738 | 738.0
13010.0 | 1 | None | None | HCF000000739 | 739.0
13010.0 | 2 | None | None | HCF000000740 | 740.0
15081.0 | 1 | None | None | HCF000000741 | 741.0
15070.0 | 1 | None | None | HCF000000742 | 742.0
15130.0 | 1 | None | None | HCF000000743 | 743.0
15130.0 | 2 | None | None | HCF000000744 | 744.0
15349.0 | 1 | None | None | HCF000000745 | 745.0
15349.0 | 2 | None | None | HCF000000746 | 746.0
11355.0 | 1 | None | None | HCF000000747 | 747.0
11644.0 | 1 | None | None | HCF000000767 | 767.0
12096.0 | 1 | None | None | HCF000000748 | 748.0
12096.0 | 2 | None | None | HCF000000749 | 749.0
12205.0 | 1 | None | None | HCF000000750 | 750.0
16717.0 | 1 | None | None | HCF000000751 | 751.0
16787.0 | 1 | None | None | HCF000000752 | 752.0
17182.0 | 1 | None | None | HCF000000753 | 753.0
17182.0 | 2 | None | None | HCF000000754 | 754.0
10607.0 | 1 | None | None | HCF000000755 | 755.0
10607.0 | 2 | None | None | HCF000000756 | 756.0
16245.0 | 1 | None | None | HCF000000757 | 757.0
16245.0 | 2 | None | None | HCF000000758 | 758.0
16245.0 | 3 | None | None | HCF000000759 | 759.0
17617.0 | 1 | None | None | HCF000000760 | 760.0
14154.0 | 1 | None | None | HCF000000761 | 761.0
17982.0 | 1 | None | None | HCF000000762 | 762.0
17982.0 | 2 | None | None | HCF000000763 | 763.0
18971.0 | 1 | None | None | HCF000000764 | 764.0
3458.0 | 1 | None | None | HCF000000765 | 765.0
5636.0 | 1 | None | None | HCF000000766 | 766.0
15825.0 | 1 | None | None | HCF000000768 | 768.0
15931.0 | 1 | None | None | HCF000000769 | 769.0
6059.0 | 1 | None | None | HCF000000770 | 770.0
15772.0 | 1 | None | None | HCF000000771 | 771.0
6731.0 | 1 | None | None | HCF000000772 | 772.0
9300.0 | 1 | None | None | HCF000000773 | 773.0
1547.0 | 1 | None | None | HCF000000774 | 774.0
15609.0 | 1 | None | None | HCF000000775 | 775.0
2746.0 | 1 | None | None | HCF000000776 | 776.0
6566.0 | 1 | None | None | HCF000000777 | 777.0
1476.0 | 1 | None | None | HCF000000778 | 778.0
2488.0 | 1 | None | None | HCF000000779 | 779.0
3328.0 | 1 | None | None | HCF000000780 | 780.0
9943.0 | 1 | None | None | HCF000000781 | 781.0
243.0 | 1 | None | None | HCF000000782 | 782.0
14317.0 | 1 | None | None | HCF000000783 | 783.0
16354.0 | 1 | None | None | HCF000000784 | 784.0
1016.0 | 1 | None | None | HCF000000785 | 785.0
2820.0 | 1 | None | None | HCF000000786 | 786.0
2005.0 | 1 | None | None | HCF000000787 | 787.0
3305.0 | 1 | None | None | HCF000000788 | 788.0
8667.0 | 1 | None | None | HCF000000789 | 789.0
11611.0 | 1 | None | None | HCF000000790 | 790.0
18616.0 | 1 | None | None | HCF000000791 | 791.0
5175.0 | 1 | None | None | HCF000000792 | 792.0
8405.0 | 1 | None | None | HCF000000793 | 793.0
8928.0 | 1 | None | None | HCF000000794 | 794.0
11291.0 | 1 | None | None | HCF000000795 | 795.0
1627.0 | 1 | None | None | HCF000000796 | 796.0
14500.0 | 1 | None | None | HCF000000797 | 797.0
14543.0 | 1 | None | None | HCF000000798 | 798.0
12738.0 | 1 | None | None | HCF000000799 | 799.0
4866.0 | 1 | None | None | HCF000000800 | 800.0
14147.0 | 1 | None | None | HCF000000801 | 801.0
2075.0 | 1 | None | None | HCF000000802 | 802.0
4113.0 | 1 | None | None | HCF000000803 | 803.0
4073.0 | 1 | None | None | HCF000000804 | 804.0
370.0 | 1 | None | None | HCF000000805 | 805.0
7500.0 | 1 | None | None | HCF000000806 | 806.0
3344.0 | 1 | None | None | HCF000000807 | 807.0
8352.0 | 1 | None | None | HCF000000808 | 808.0
5166.0 | 1 | None | None | HCF000000809 | 809.0
7486.0 | 1 | None | None | HCF000000810 | 810.0
13485.0 | 1 | None | None | HCF000000811 | 811.0
9841.0 | 1 | None | None | HCF000000812 | 812.0
18600.0 | 1 | None | None | HCF000000813 | 813.0
18604.0 | 1 | None | None | HCF000000814 | 814.0
18856.0 | 1 | None | None | HCF000000815 | 815.0
2608.0 | 1 | None | None | HCF000000816 | 816.0
15272.0 | 1 | None | None | HCF000000817 | 817.0
15304.0 | 1 | None | None | HCF000000818 | 818.0
5159.0 | 1 | None | None | HCF000000819 | 819.0
15311.0 | 1 | None | None | HCF000000820 | 820.0
15874.0 | 1 | None | None | HCF000000821 | 821.0
18185.0 | 1 | None | None | HCF000000822 | 822.0
7374.0 | 1 | None | None | HCF000000823 | 823.0
18246.0 | 1 | None | None | HCF000000824 | 824.0
6199.0 | 1 | None | None | HCF000000825 | 825.0
18903.0 | 1 | None | None | HCF000000826 | 826.0
1041.0 | 1 | None | None | HCF000000827 | 827.0
233.0 | 1 | None | None | HCF000000828 | 828.0
234.0 | 1 | None | None | HCF000000829 | 829.0
4937.0 | 1 | None | None | HCF000000830 | 830.0
7302.0 | 1 | None | None | HCF000000831 | 831.0
210.0 | 1 | None | None | HCF000000832 | 832.0
4747.0 | 1 | None | None | HCF000000833 | 833.0
2294.0 | 1 | None | None | HCF000000834 | 834.0
2324.0 | 1 | None | None | HCF000000835 | 835.0
2614.0 | 1 | None | None | HCF000000836 | 836.0
6620.0 | 1 | None | None | HCF000000837 | 837.0
7405.0 | 1 | None | None | HCF000000838 | 838.0
7977.0 | 1 | None | None | HCF000000839 | 839.0
9215.0 | 1 | None | None | HCF000000840 | 840.0
16253.0 | 1 | None | None | HCF000000841 | 841.0
18790.0 | 1 | None | None | HCF000000842 | 842.0
18945.0 | 1 | None | None | HCF000000843 | 843.0
10388.0 | 1 | None | None | HCF000000844 | 844.0
9861.0 | 1 | None | None | HCF000000845 | 845.0
16647.0 | 1 | None | None | HCF000000846 | 846.0
2571.0 | 1 | None | None | HCF000000847 | 847.0
8937.0 | 1 | None | None | HCF000000848 | 848.0
8472.0 | 1 | None | None | HCF000000849 | 849.0
10504.0 | 1 | None | None | HCF000000850 | 850.0
7575.0 | 1 | None | None | HCF000000851 | 851.0
7425.0 | 1 | None | None | HCF000000852 | 852.0
5066.0 | 1 | None | None | HCF000000853 | 853.0
4809.0 | 1 | None | None | HCF000000854 | 854.0
3202.0 | 1 | None | None | HCF000000855 | 855.0
740.0 | 1 | None | None | HCF000000856 | 856.0
732.0 | 1 | None | None | HCF000000857 | 857.0
9240.0 | 1 | None | None | HCF000000858 | 858.0
8162.0 | 1 | None | None | HCF000000859 | 859.0
4785.0 | 1 | None | None | HCF000000860 | 860.0
3177.0 | 1 | None | None | HCF000000861 | 861.0
3071.0 | 1 | None | None | HCF000000862 | 862.0
2969.0 | 1 | None | None | HCF000000863 | 863.0
2959.0 | 1 | None | None | HCF000000864 | 864.0
1959.0 | 1 | None | None | HCF000000865 | 865.0
1281.0 | 1 | None | None | HCF000000866 | 866.0
15702.0 | 1 | None | None | HCF000000867 | 867.0
17537.0 | 1 | None | None | HCF000000868 | 868.0
15648.0 | 1 | None | None | HCF000000869 | 869.0
10328.0 | 1 | None | None | HCF000000870 | 870.0
16351.0 | 1 | None | None | HCF000000871 | 871.0
6768.0 | 1 | None | None | HCF000000872 | 872.0
4559.0 | 1 | None | None | HCF000000873 | 873.0
1416.0 | 1 | None | None | HCF000000874 | 874.0
1275.0 | 1 | None | None | HCF000000875 | 875.0
19687.0 | 1 | None | None | HCF000000876 | 876.0
19688.0 | 1 | None | None | HCF000000877 | 877.0
19689.0 | 1 | None | None | HCF000000878 | 878.0
19690.0 | 1 | None | None | HCF000000879 | 879.0
19691.0 | 1 | None | None | HCF000000880 | 880.0
19692.0 | 1 | None | None | HCF000000881 | 881.0
19693.0 | 1 | None | None | HCF000000882 | 882.0
19694.0 | 1 | None | None | HCF000000883 | 883.0
19695.0 | 1 | None | None | HCF000000884 | 884.0
19696.0 | 1 | None | None | HCF000000885 | 885.0
19697.0 | 1 | None | None | HCF000000886 | 886.0
19698.0 | 1 | None | None | HCF000000887 | 887.0
19699.0 | 1 | None | None | HCF000000888 | 888.0
19700.0 | 1 | None | None | HCF000000889 | 889.0
19701.0 | 1 | None | None | HCF000000890 | 890.0
19702.0 | 1 | None | None | HCF000000891 | 891.0
19703.0 | 1 | None | None | HCF000000892 | 892.0
19704.0 | 1 | None | None | HCF000000893 | 893.0
19705.0 | 1 | None | None | HCF000000894 | 894.0
19706.0 | 1 | None | None | HCF000000895 | 895.0
19707.0 | 1 | None | None | HCF000000896 | 896.0
19708.0 | 1 | None | None | HCF000000897 | 897.0
19709.0 | 1 | None | None | HCF000000898 | 898.0
19710.0 | 1 | None | None | HCF000000899 | 899.0
19711.0 | 1 | None | None | HCF000000900 | 900.0
19712.0 | 1 | None | None | HCF000000901 | 901.0
19713.0 | 1 | None | None | HCF000000902 | 902.0
19714.0 | 1 | None | None | HCF000000903 | 903.0
19715.0 | 1 | None | None | HCF000000904 | 904.0
19716.0 | 1 | None | None | HCF000000905 | 905.0
19717.0 | 1 | None | None | HCF000000906 | 906.0
19718.0 | 1 | None | None | HCF000000907 | 907.0
19719.0 | 1 | None | None | HCF000000908 | 908.0
19720.0 | 1 | None | None | HCF000000909 | 909.0
19721.0 | 1 | None | None | HCF000000910 | 910.0
19722.0 | 1 | None | None | HCF000000911 | 911.0
19723.0 | 1 | None | None | HCF000000912 | 912.0
19724.0 | 1 | None | None | HCF000000913 | 913.0
19725.0 | 1 | None | None | HCF000000914 | 914.0
19726.0 | 1 | None | None | HCF000000915 | 915.0
19727.0 | 1 | None | None | HCF000000916 | 916.0
19728.0 | 1 | None | None | HCF000000917 | 917.0
19729.0 | 1 | None | None | HCF000000918 | 918.0
19730.0 | 1 | None | None | HCF000000919 | 919.0
19731.0 | 1 | None | None | HCF000000920 | 920.0
19732.0 | 1 | None | None | HCF000000921 | 921.0
19733.0 | 1 | None | None | HCF000000922 | 922.0
19734.0 | 1 | None | None | HCF000000923 | 923.0
19735.0 | 1 | None | None | HCF000000924 | 924.0
19736.0 | 1 | None | None | HCF000000925 | 925.0
19737.0 | 1 | None | None | HCF000000926 | 926.0
19738.0 | 1 | None | None | HCF000000927 | 927.0
